body,make,model,year,engine,transmission,fuel,price
Sedan,Toyota,Corolla,2016.0,1300.0,Automatic,Petrol,4150000.0
Sedan,Proton,Saga,2021.0,1299.0,Automatic,Petrol,3550000.0
SUV,Toyota,Fortuner,2022.0,2800.0,Automatic,Diesel,18400000.0
Hatchback,Suzuki,Cultus,2014.0,1000.0,Manual,Petrol,1490000.0
Hatchback,Suzuki,Cultus,2005.0,1000.0,Manual,Petrol,780000.0
Hatchback,Suzuki,Cultus,2005.0,1000.0,Manual,Petrol,785000.0
Sedan,Toyota,Premio,2007.0,1800.0,Automatic,Petrol,4050000.0
Sedan,Toyota,Corolla,2012.0,1300.0,Manual,Petrol,3300000.0
SUV,Suzuki,Vitara,2018.0,1600.0,Automatic,Petrol,4700000.0
Sedan,Honda,City,2005.0,1300.0,Manual,Petrol,1580000.0
Sedan,Honda,City,2015.0,1300.0,Manual,Petrol,3100000.0
Hatchback,Suzuki,Mehran,2018.0,796.0,Manual,Petrol,1270000.0
Hatchback,Suzuki,Mehran,2017.0,796.0,Manual,Petrol,1200000.0
Crossover,Honda,Vezel,2019.0,1500.0,Automatic,Petrol,9100000.0
Crossover,Peugeot,2008,2022.0,1199.0,Automatic,Petrol,7450000.0
Hatchback,Suzuki,Swift,2011.0,1300.0,Manual,Petrol,2100000.0
Sedan,Toyota,Corolla,2022.0,1598.0,Automatic,Petrol,7100000.0
Hatchback,Suzuki,Wagon,2021.0,1000.0,Manual,Petrol,3025000.0
Sedan,Honda,City,2017.0,1500.0,Manual,Petrol,3400000.0
Crossover,Peugeot,2008,2022.0,1199.0,Automatic,Petrol,6999000.0
Sedan,Honda,City,2014.0,1300.0,Manual,Petrol,3050000.0
Hatchback,Suzuki,Alto,2021.0,660.0,Manual,Petrol,2475000.0
Sedan,Toyota,Corolla,2022.0,1800.0,Automatic,Petrol,7075000.0
Hatchback,Suzuki,Wagon,2021.0,1000.0,Manual,Petrol,2800000.0
Hatchback,Suzuki,Wagon,2017.0,1000.0,Manual,Petrol,2060000.0
Hatchback,Suzuki,Alto,2012.0,1000.0,Manual,Petrol,1200000.0
Sedan,Toyota,Yaris,2020.0,1300.0,Automatic,Petrol,4750000.0
Crossover,Lexus,RX,2009.0,3500.0,Automatic,Hybrid,9500000.0
Hatchback,Suzuki,Mehran,2007.0,800.0,Manual,Petrol,450000.0
Sedan,Toyota,Corolla,2020.0,1300.0,Automatic,Petrol,4795000.0
SUV,KIA,Sportage,2021.0,1999.0,Automatic,Petrol,7700000.0
SUV,Toyota,Prado,2001.0,3400.0,Automatic,Petrol,3500000.0
Hatchback,Suzuki,Mehran,2016.0,796.0,Manual,Petrol,1130000.0
Compact SUV,MG,ZS,2021.0,1490.0,Automatic,Petrol,5300000.0
Sedan,Honda,City,2016.0,1300.0,Automatic,Petrol,2900000.0
Sedan,Honda,Civic,2022.0,1498.0,Automatic,Petrol,8500000.0
Sedan,BMW,5,2005.0,2200.0,Automatic,Petrol,4200000.0
Station Wagon,Toyota,Corolla,2007.0,1500.0,Automatic,Petrol,3200000.0
SUV,KIA,Sportage,2021.0,2000.0,Automatic,Petrol,7595000.0
Hatchback,Toyota,Aygo,2016.0,1000.0,Manual,Petrol,1640000.0
Sedan,Honda,Civic,2020.0,1800.0,Automatic,Petrol,6370000.0
Hatchback,Toyota,Passo,2020.0,1000.0,Automatic,Petrol,4470000.0
Sedan,Toyota,Yaris,2020.0,1500.0,Automatic,Petrol,4500000.0
Sedan,Honda,Civic,2000.0,1600.0,Manual,Petrol,1270000.0
Hatchback,Toyota,Passo,2014.0,1000.0,Automatic,Petrol,2980000.0
Sedan,Toyota,Corolla,2016.0,1500.0,Automatic,Petrol,5850000.0
Sedan,Honda,Civic,2018.0,1800.0,Automatic,Petrol,5650000.0
Sedan,Toyota,Corolla,2022.0,1600.0,Automatic,Petrol,6475000.0
Sedan,Honda,Civic,2017.0,1500.0,Automatic,Petrol,5450000.0
Sedan,Toyota,Yaris,2022.0,1300.0,Manual,Petrol,3950000.0
Hatchback,Suzuki,Cultus,2021.0,1000.0,Manual,Petrol,3400000.0
Sedan,Honda,City,2006.0,1300.0,Automatic,Petrol,2000000.0
Hatchback,United,Bravo,2021.0,796.0,Manual,Petrol,1100000.0
Sedan,Honda,City,2018.0,1300.0,Manual,Petrol,3200000.0
Hatchback,Suzuki,Wagon,2021.0,1000.0,Manual,Petrol,2900000.0
Sedan,Honda,Civic,2018.0,1800.0,Automatic,Petrol,5200000.0
Sedan,Toyota,Corolla,2019.0,1600.0,Automatic,Petrol,5075000.0
Hatchback,Suzuki,Cultus,2015.0,1000.0,Manual,Petrol,1300000.0
Hatchback,Suzuki,Mehran,2016.0,796.0,Manual,Petrol,975000.0
Sedan,Honda,City,2020.0,1300.0,Manual,Petrol,4100000.0
Hatchback,Daihatsu,Mira,2014.0,660.0,Automatic,Petrol,2200000.0
Sedan,Honda,City,2006.0,1300.0,Manual,Petrol,1660000.0
Crossover,DFSK,Glory,2022.0,1498.0,Automatic,Petrol,6500000.0
Sedan,Changan,Alsvin,2021.0,1500.0,Automatic,Petrol,4200000.0
SUV,KIA,Sportage,2021.0,1999.0,Automatic,Petrol,7700000.0
Hatchback,Toyota,Passo,2020.0,1000.0,Automatic,Petrol,4400000.0
Sedan,Toyota,Corolla,2011.0,1300.0,Manual,Petrol,2580000.0
Sedan,Honda,Civic,2012.0,1800.0,Automatic,Petrol,2975000.0
Double Cabin,Toyota,Hilux,2014.0,2500.0,Automatic,Diesel,6400000.0
Hatchback,Suzuki,Wagon,2017.0,1000.0,Manual,Petrol,1800000.0
Sedan,Honda,Civic,2009.0,1800.0,Manual,Petrol,2500000.0
SUV,Toyota,Prado,2004.0,3400.0,Automatic,Petrol,11000000.0
Sedan,Toyota,Corolla,2021.0,1598.0,Automatic,Petrol,6000000.0
Sedan,Proton,Saga,2021.0,1300.0,Manual,Petrol,2880000.0
Micro Van,Suzuki,Every,2018.0,660.0,Automatic,Petrol,1675000.0
Sedan,Honda,Civic,2009.0,1800.0,Automatic,Petrol,2650000.0
Hatchback,Suzuki,Alto,2022.0,660.0,Automatic,Petrol,2800000.0
SUV,KIA,Sportage,2020.0,2000.0,Automatic,Petrol,7200000.0
Sedan,Honda,Civic,2022.0,1800.0,Automatic,Petrol,7400000.0
Hatchback,Suzuki,Alto,2019.0,660.0,Automatic,Petrol,2450000.0
Sedan,Suzuki,Liana,2007.0,1300.0,Automatic,Petrol,1200000.0
Crossover,MG,HS,2021.0,1490.0,Automatic,Petrol,7200000.0
Sedan,Honda,City,2018.0,1300.0,Manual,Petrol,2900000.0
Sedan,Honda,Civic,2021.0,1800.0,Automatic,Petrol,6800000.0
Sedan,Honda,City,2014.0,1300.0,Manual,Petrol,2900000.0
Hatchback,Honda,Fit,2017.0,1500.0,Automatic,Hybrid,4800000.0
Hatchback,Honda,Life,2007.0,660.0,Automatic,Petrol,1800000.0
Hatchback,Nissan,Dayz,2019.0,659.0,Automatic,Hybrid,3950000.0
SUV,KIA,Sportage,2021.0,1999.0,Automatic,Petrol,7750000.0
Hatchback,Suzuki,Swift,2020.0,1300.0,Automatic,Petrol,3000000.0
Van,Suzuki,Bolan,2017.0,800.0,Manual,Petrol,1600000.0
Double Cabin,Toyota,Hilux,2018.0,2800.0,Automatic,Diesel,9500000.0
SUV,Hyundai,Tucson,2022.0,2000.0,Automatic,Petrol,8300000.0
SUV,Toyota,Land,2013.0,4600.0,Automatic,Petrol,27500000.0
Hatchback,Suzuki,Cultus,2005.0,1000.0,Manual,Petrol,740000.0
Sedan,Honda,Civic,2016.0,1500.0,Automatic,Petrol,4830000.0
Sedan,Honda,Civic,2015.0,1800.0,Automatic,Petrol,3895000.0
Sedan,Toyota,Corolla,2018.0,1600.0,Automatic,Petrol,4495000.0
SUV,Honda,Cross,2009.0,1800.0,Automatic,Petrol,4500000.0
Sedan,Honda,Civic,2005.0,1500.0,Automatic,Petrol,1590000.0
Hatchback,Suzuki,Khyber,1990.0,1000.0,Manual,Petrol,430000.0
Hatchback,Suzuki,Mehran,2016.0,796.0,Manual,Petrol,1250000.0
Sedan,Nissan,Sunny,2002.0,1973.0,Manual,Diesel,1500000.0
Hatchback,Suzuki,Swift,2020.0,1300.0,Automatic,Petrol,3100000.0
Van,Suzuki,Bolan,2021.0,800.0,Manual,Petrol,1755000.0
Sedan,Honda,Civic,2021.0,1800.0,Automatic,Petrol,7500000.0
Sedan,Hyundai,Sonata,2022.0,2497.0,Automatic,Petrol,11500000.0
Sedan,Changan,Alsvin,2022.0,1500.0,Automatic,Petrol,4500000.0
Sedan,Honda,City,2000.0,1500.0,Manual,Petrol,2500000.0
Hatchback,Toyota,Yaris,2020.0,996.0,Automatic,Petrol,4450000.0
Hatchback,Suzuki,Wagon,2019.0,1000.0,Manual,Petrol,2450000.0
Sedan,Honda,Civic,2018.0,1800.0,Automatic,Petrol,5150000.0
Station Wagon,Honda,Fit,2014.0,1300.0,Automatic,Hybrid,3500000.0
SUV,Hyundai,Tucson,2021.0,2000.0,Automatic,Petrol,8150000.0
Hatchback,Toyota,Passo,2016.0,1000.0,Automatic,Petrol,3150000.0
SUV,Daihatsu,Terios,2007.0,660.0,Automatic,Petrol,1700000.0
Hatchback,Suzuki,Mehran,2015.0,796.0,Manual,Petrol,975000.0
Sedan,Honda,City,2017.0,1300.0,Automatic,Petrol,3700000.0
Sedan,Toyota,Corolla,2018.0,1300.0,Manual,Petrol,4150000.0
Crossover,Honda,Vezel,2015.0,1500.0,Automatic,Hybrid,5350000.0
Hatchback,Honda,N,2016.0,660.0,Automatic,Petrol,2700000.0
Sedan,Honda,Civic,2015.0,1800.0,Manual,Petrol,3175000.0
Hatchback,Suzuki,Mehran,2008.0,800.0,Manual,Petrol,730000.0
Hatchback,Suzuki,Cultus,2020.0,1000.0,Manual,Petrol,3250000.0
Hatchback,KIA,Picanto,2021.0,998.0,Manual,Petrol,2550000.0
Hatchback,Suzuki,Wagon,2022.0,1000.0,Automatic,Petrol,3450000.0
Sedan,Audi,A3,2015.0,1800.0,Automatic,Petrol,6850000.0
Hatchback,Toyota,Passo,2020.0,1000.0,Automatic,Petrol,4275000.0
MPV,Honda,BR-V,2017.0,1500.0,Automatic,Petrol,4000000.0
Sedan,Proton,Saga,2022.0,1299.0,Automatic,Petrol,3700000.0
Sedan,Honda,Civic,2014.0,1800.0,Automatic,Petrol,3400000.0
Sedan,Toyota,Yaris,2020.0,1300.0,Manual,Petrol,3800000.0
Sedan,Toyota,Corolla,2021.0,1598.0,Automatic,Petrol,5660000.0
Hatchback,Toyota,Passo,2014.0,1000.0,Automatic,Petrol,3050000.0
MPV,Honda,BR-V,2019.0,1500.0,Automatic,Petrol,5300000.0
SUV,Toyota,Land,2000.0,4200.0,Automatic,Diesel,8200000.0
Hatchback,Toyota,Vitz,2014.0,1000.0,Automatic,Petrol,3350000.0
Sedan,Toyota,Corolla,2016.0,1300.0,Automatic,Petrol,3950000.0
Hatchback,Suzuki,Alto,2021.0,660.0,Manual,Petrol,2250000.0
Hatchback,Suzuki,Cultus,2016.0,1000.0,Manual,Petrol,1800000.0
MPV,Toyota,Prius,2013.0,1800.0,Automatic,Petrol,4700000.0
Hatchback,Suzuki,Alto,2015.0,660.0,Automatic,Petrol,2500000.0
Sedan,Honda,Civic,2017.0,1800.0,Automatic,Petrol,4800000.0
Hatchback,Toyota,Vitz,2019.0,996.0,Automatic,Petrol,4950000.0
Hatchback,Suzuki,Wagon,2015.0,1000.0,Manual,Petrol,1900000.0
Sedan,Toyota,Corolla,2017.0,1300.0,Manual,Petrol,3500000.0
Sedan,Toyota,Corolla,2017.0,1600.0,Automatic,Petrol,4200000.0
Hatchback,Suzuki,Swift,2016.0,1300.0,Automatic,Petrol,2350000.0
Crossover,MG,HS,2022.0,1500.0,Automatic,Petrol,7650000.0
Hatchback,Toyota,Vitz,2019.0,996.0,Automatic,Petrol,4600000.0
Hatchback,Suzuki,Alto,2022.0,660.0,Manual,Petrol,2450000.0
MPV,Honda,BR-V,2017.0,1500.0,Automatic,Petrol,4250000.0
Micro Van,Suzuki,Every,2016.0,660.0,Automatic,Petrol,3000000.0
Sedan,Honda,Civic,2018.0,1800.0,Automatic,Petrol,5000000.0
Hatchback,Toyota,Aqua,2013.0,1500.0,Automatic,Hybrid,3950000.0
Compact sedan,Honda,City,2022.0,1500.0,Automatic,Petrol,5050000.0
Hatchback,Honda,Fit,2015.0,1500.0,Automatic,Hybrid,3800000.0
Hatchback,Suzuki,Cultus,2017.0,1000.0,Manual,Petrol,1650000.0
Sedan,Honda,Civic,2018.0,1800.0,Automatic,Petrol,5500000.0
Sedan,Toyota,Corolla,2020.0,1798.0,Automatic,Petrol,6400000.0
Hatchback,KIA,Picanto,2021.0,998.0,Automatic,Petrol,3200000.0
Hatchback,Hyundai,Santro,2008.0,1100.0,Manual,Petrol,1130000.0
SUV,Toyota,Prado,2013.0,2700.0,Automatic,Petrol,18000000.0
Hatchback,Daihatsu,Tanto,2013.0,660.0,Automatic,Petrol,2250000.0
Sedan,Honda,Civic,2013.0,1800.0,Automatic,Petrol,3850000.0
Sedan,Toyota,Corolla,2009.0,1300.0,Manual,Petrol,1890000.0
Sedan,Honda,Civic,2006.0,1600.0,Automatic,Petrol,1440000.0
Sedan,Honda,City,2011.0,1300.0,Manual,Petrol,2750000.0
Sedan,Toyota,Corolla,2016.0,1798.0,Automatic,Petrol,4700000.0
Hatchback,Suzuki,Mehran,2018.0,796.0,Manual,Petrol,1200000.0
Hatchback,Suzuki,Cultus,2018.0,1000.0,Manual,Petrol,2500000.0
Sedan,Honda,Civic,2021.0,1800.0,Automatic,Petrol,6200000.0
Sedan,Honda,Civic,2022.0,1498.0,Automatic,Petrol,9400000.0
Sedan,Honda,Civic,2021.0,1800.0,Automatic,Petrol,6600000.0
Sedan,Honda,City,2018.0,1300.0,Automatic,Petrol,3575000.0
Hatchback,Suzuki,Mehran,2015.0,796.0,Manual,Petrol,1300000.0
Micro Van,Suzuki,Every,2018.0,660.0,Automatic,Petrol,2750000.0
SUV,Toyota,Fortuner,2022.0,2800.0,Automatic,Diesel,18000000.0
Sedan,Honda,Civic,2018.0,1800.0,Automatic,Petrol,5100000.0
Hatchback,Suzuki,Wagon,2018.0,1000.0,Manual,Petrol,2250000.0
Hatchback,Toyota,Passo,2013.0,1000.0,Automatic,Petrol,2400000.0
Sedan,Toyota,Corolla,2018.0,1798.0,Automatic,Petrol,5500000.0
Sedan,Honda,Civic,2013.0,1800.0,Automatic,Petrol,3520000.0
Sedan,Honda,City,2013.0,1300.0,Manual,Petrol,2560000.0
SUV,Hyundai,Santa,2021.0,1598.0,Automatic,Hybrid,39500000.0
Hatchback,Suzuki,Mehran,2015.0,800.0,Manual,Petrol,980000.0
Hatchback,Suzuki,Mehran,2011.0,800.0,Manual,Petrol,850000.0
Hatchback,Suzuki,Wagon,2022.0,1000.0,Manual,Petrol,3350000.0
Sedan,Honda,Civic,2020.0,1500.0,Automatic,Petrol,7100000.0
SUV,Proton,X70,2021.0,1500.0,Automatic,Petrol,7500000.0
Hatchback,Toyota,Aqua,2013.0,1500.0,Automatic,Hybrid,3490000.0
Hatchback,Suzuki,Wagon,2017.0,1000.0,Manual,Petrol,2340000.0
Hatchback,Suzuki,Wagon,2014.0,660.0,Automatic,Petrol,2190000.0
Sedan,Toyota,Corolla,2019.0,1600.0,Automatic,Petrol,4800000.0
Hatchback,Daihatsu,Cuore,2011.0,800.0,Manual,Petrol,1000000.0
Sedan,Honda,City,2017.0,1500.0,Automatic,Petrol,4200000.0
Hatchback,Suzuki,Cultus,2019.0,1000.0,Manual,Petrol,2670000.0
Sedan,Toyota,Corolla,2021.0,1598.0,Manual,Petrol,529000000.0
Sedan,Toyota,Corolla,2011.0,1300.0,Manual,Petrol,2515000.0
Sedan,Honda,City,2018.0,1300.0,Manual,Petrol,3350000.0
SUV,Proton,X70,2021.0,1500.0,Automatic,Petrol,8000000.0
Crossover,KIA,Stonic,2022.0,1368.0,Automatic,Petrol,5350000.0
SUV,Toyota,Prado,2017.0,2700.0,Automatic,Petrol,28000000.0
Hatchback,Suzuki,Wagon,2018.0,1000.0,Manual,Petrol,2550000.0
Hatchback,Suzuki,Wagon,2017.0,1000.0,Manual,Petrol,2300000.0
Sedan,Honda,Civic,2012.0,1800.0,Automatic,Petrol,2795000.0
Sedan,Toyota,Corolla,2015.0,1300.0,Manual,Petrol,2615000.0
SUV,Toyota,Prado,2014.0,2700.0,Automatic,Petrol,19900000.0
SUV,Toyota,Prado,2011.0,2700.0,Automatic,Petrol,13700000.0
Sedan,Toyota,Corolla,2019.0,1600.0,Automatic,Petrol,5300000.0
Hatchback,Suzuki,Alto,2019.0,660.0,Automatic,Petrol,2475000.0
Hatchback,Mazda,Carol,2007.0,660.0,Manual,Petrol,1550000.0
Hatchback,Daihatsu,Move,2014.0,660.0,Automatic,Petrol,2550000.0
Crossover,Honda,HR-V,2022.0,1500.0,Automatic,Petrol,7900000.0
SUV,Proton,X70,2022.0,1500.0,Automatic,Petrol,8100000.0
Hatchback,Suzuki,Cultus,2018.0,1000.0,Manual,Petrol,2500000.0
Sedan,Toyota,Corolla,2016.0,1300.0,Automatic,Petrol,4750000.0
Sedan,Honda,Civic,2007.0,1800.0,Automatic,Petrol,2375000.0
Sedan,Toyota,Corolla,2021.0,1598.0,Automatic,Petrol,5400000.0
Hatchback,Suzuki,Wagon,2020.0,1000.0,Manual,Petrol,2385000.0
Sedan,Honda,Civic,2019.0,1500.0,Automatic,Petrol,6400000.0
Hatchback,Nissan,Otti,2007.0,660.0,Automatic,Petrol,1550000.0
Sedan,Honda,City,2018.0,1300.0,Automatic,Petrol,3500000.0
Hatchback,KIA,Picanto,2022.0,998.0,Automatic,Petrol,3400000.0
Hatchback,Suzuki,Cultus,2012.0,1000.0,Manual,Petrol,1350000.0
Hatchback,Suzuki,Cultus,2012.0,1000.0,Manual,Petrol,1300000.0
Sedan,Honda,City,2019.0,1300.0,Automatic,Petrol,3700000.0
Compact SUV,KIA,Sorento,2022.0,2359.0,Automatic,Petrol,10200000.0
Van,Toyota,Sienta,2017.0,1500.0,Automatic,Petrol,6300000.0
Hatchback,United,Bravo,2021.0,796.0,Manual,Petrol,1200000.0
Sedan,Toyota,Corolla,2011.0,1600.0,Manual,Petrol,3000000.0
Sedan,Honda,City,2020.0,1300.0,Manual,Petrol,4200000.0
Hatchback,Suzuki,Mehran,2013.0,800.0,Manual,Petrol,1050000.0
Sedan,Toyota,Corolla,2015.0,1798.0,Automatic,Petrol,4200000.0
Crossover,Toyota,C-HR,2017.0,1800.0,Automatic,Hybrid,8700000.0
Sedan,Toyota,Yaris,2022.0,1300.0,Automatic,Petrol,4550000.0
SUV,Toyota,Prado,1997.0,3000.0,Automatic,Diesel,3900000.0
Sedan,Honda,City,2009.0,1300.0,Manual,Petrol,2490000.0
Sedan,Toyota,Corolla,2019.0,1300.0,Automatic,Petrol,4850000.0
Sedan,Toyota,Corolla,2014.0,1300.0,Manual,Petrol,3450000.0
Sedan,Toyota,Corolla,2019.0,1300.0,Automatic,Petrol,4100000.0
Sedan,Suzuki,Baleno,2005.0,1300.0,Manual,Petrol,890000.0
Hatchback,Suzuki,Cultus,2005.0,1000.0,Manual,Petrol,675000.0
Sedan,Toyota,Corolla,2020.0,1600.0,Automatic,Petrol,5200000.0
Sedan,Audi,A5,2019.0,1400.0,Automatic,Petrol,16000000.0
Sedan,Toyota,Corolla,2009.0,1300.0,Manual,Petrol,1980000.0
Sedan,Suzuki,Baleno,2005.0,1300.0,Manual,Petrol,790000.0
Sedan,Hyundai,Elantra,2022.0,1999.0,Automatic,Petrol,6800000.0
SUV,KIA,Sportage,2020.0,1999.0,Automatic,Petrol,7200000.0
Hatchback,Toyota,Vitz,2014.0,1000.0,Automatic,Petrol,3175000.0
Sedan,Toyota,Corolla,2018.0,1500.0,Automatic,Petrol,7000000.0
Compact SUV,Changan,Oshan,2022.0,1499.0,Automatic,Petrol,8800000.0
Sedan,Toyota,Corolla,2019.0,1600.0,Automatic,Petrol,5100000.0
Sedan,Honda,City,2018.0,1300.0,Automatic,Petrol,4000000.0
Hatchback,Suzuki,Swift,2016.0,1300.0,Manual,Petrol,2000000.0
SUV,BMW,X5,2004.0,2800.0,Automatic,Petrol,4500000.0
Hatchback,Suzuki,Cultus,2018.0,1000.0,Manual,Petrol,2900000.0
Crossover,Honda,Vezel,2018.0,1500.0,Automatic,Petrol,7200000.0
Crossover,Peugeot,2008,2022.0,1199.0,Automatic,Petrol,6500000.0
Sedan,Honda,Civic,2004.0,1500.0,Automatic,Petrol,1570000.0
Hatchback,Suzuki,Wagon,2018.0,1000.0,Manual,Petrol,1850000.0
SUV,Toyota,Prado,2008.0,4000.0,Automatic,Petrol,11000000.0
Sedan,Toyota,Yaris,2021.0,1500.0,Automatic,Petrol,4950000.0
Crossover,Toyota,C-HR,2017.0,1800.0,Automatic,Hybrid,8500000.0
Sedan,Changan,Alsvin,2022.0,1500.0,Automatic,Petrol,3990000.0
Hatchback,Suzuki,Alto,2021.0,660.0,Manual,Petrol,2420000.0
SUV,Toyota,Fortuner,2018.0,2700.0,Automatic,Petrol,12800000.0
Sedan,Honda,Civic,2016.0,1500.0,Automatic,Petrol,5500000.0
Double Cabin,Toyota,Hilux,2022.0,2800.0,Automatic,Diesel,12700000.0
Crossover,Toyota,C-HR,2018.0,1800.0,Automatic,Hybrid,7950000.0
Crossover,Honda,Vezel,2016.0,1500.0,Automatic,Petrol,6600000.0
Hatchback,Suzuki,Wagon,2020.0,1000.0,Automatic,Petrol,2900000.0
Hatchback,KIA,Picanto,2021.0,998.0,Automatic,Petrol,3075000.0
Hatchback,Suzuki,Cultus,2011.0,1000.0,Manual,Petrol,1150000.0
Compact sedan,Honda,City,2022.0,1200.0,Automatic,Petrol,4700000.0
Sedan,Toyota,Mark,2005.0,2500.0,Automatic,Petrol,5050000.0
Sedan,Toyota,Corolla,2011.0,1300.0,Manual,Petrol,2300000.0
Hatchback,Suzuki,Cultus,2011.0,1000.0,Manual,Petrol,1185000.0
Mini Van,Daihatsu,Hijet,2012.0,660.0,Automatic,Petrol,1650000.0
Sedan,Honda,City,2020.0,1300.0,Manual,Petrol,3670000.0
Sedan,Toyota,Corolla,2008.0,1800.0,Automatic,Petrol,2400000.0
Sedan,Toyota,Yaris,2021.0,1500.0,Automatic,Petrol,4780000.0
SUV,DFSK,Glory,2021.0,1800.0,Automatic,Petrol,5950000.0
Hatchback,Suzuki,Swift,2022.0,1200.0,Manual,Petrol,3950000.0
Sedan,Toyota,Belta,2006.0,1000.0,Automatic,Petrol,2000000.0
Sedan,Honda,City,2017.0,1500.0,Manual,Petrol,3550000.0
Hatchback,Mitsubishi,Ek,2007.0,660.0,Automatic,Petrol,1480000.0
Sedan,Toyota,Corolla,2017.0,1300.0,Automatic,Petrol,3900000.0
Sedan,Toyota,Corolla,2016.0,1798.0,Automatic,Petrol,4600000.0
Crossover,Honda,HR-V,2022.0,1500.0,Automatic,Petrol,7550000.0
Sedan,Toyota,Corolla,2003.0,1500.0,Automatic,Petrol,2600000.0
Hatchback,Honda,N,2020.0,660.0,Automatic,Petrol,3900000.0
Sedan,Toyota,Corolla,2017.0,1600.0,Automatic,Petrol,4600000.0
Hatchback,Suzuki,Alto,2021.0,660.0,Manual,Petrol,2545000.0
Mini Van,FAW,X-PV,2018.0,1000.0,Manual,Petrol,1200000.0
Hatchback,KIA,Picanto,2020.0,998.0,Automatic,Petrol,3100000.0
Hatchback,Daihatsu,Mira,2013.0,660.0,Automatic,Petrol,2200000.0
Hatchback,Suzuki,Mehran,2016.0,796.0,Manual,Petrol,980000.0
Sedan,Honda,City,2010.0,1300.0,Automatic,Petrol,2500000.0
Hatchback,Suzuki,Alto,2022.0,660.0,Manual,Petrol,2550000.0
Sedan,Toyota,Corolla,2017.0,1798.0,Automatic,Petrol,4450000.0
Sedan,Toyota,Corolla,2017.0,1600.0,Automatic,Petrol,4500000.0
Hatchback,Suzuki,Cultus,2017.0,1000.0,Manual,Petrol,2375000.0
Sedan,Toyota,Corolla,2021.0,1798.0,Automatic,Petrol,6800000.0
MPV,Honda,BR-V,2021.0,1500.0,Automatic,Petrol,6000000.0
Mini Van,Changan,Karvaan,2022.0,1000.0,Manual,Petrol,2650000.0
Sedan,Toyota,Corolla,2016.0,1300.0,Manual,Petrol,3200000.0
Sedan,Honda,Civic,2018.0,1800.0,Automatic,Petrol,5600000.0
Crossover,MG,HS,2021.0,1490.0,Automatic,Petrol,6850000.0
Sedan,Mercedes,Benz,2006.0,1800.0,Automatic,Petrol,3500000.0
Hatchback,Toyota,Passo,2018.0,1000.0,Automatic,Petrol,3850000.0
Sedan,Honda,Civic,2021.0,1800.0,Automatic,Petrol,6500000.0
Hatchback,Suzuki,Alto,2008.0,800.0,Manual,Petrol,690000.0
Sedan,Honda,Civic,2005.0,1500.0,Manual,Petrol,1335000.0
Sedan,Toyota,Yaris,2020.0,1300.0,Manual,Petrol,3570000.0
Hatchback,Toyota,Vitz,2006.0,1300.0,Automatic,Petrol,1950000.0
Sedan,Honda,Civic,2018.0,1800.0,Automatic,Petrol,5850000.0
SUV,KIA,Sportage,2021.0,1999.0,Automatic,Petrol,7050000.0
SUV,Range,Rover,2021.0,1997.0,Automatic,Petrol,120000000.0
Sedan,Honda,City,2004.0,1300.0,Manual,Petrol,1550000.0
Sedan,Honda,City,2018.0,1300.0,Automatic,Petrol,3450000.0
Sedan,Toyota,Prius,2017.0,1800.0,Automatic,Petrol,9200000.0
Sedan,Toyota,Yaris,2022.0,1300.0,Manual,Petrol,4200000.0
MPV,Honda,BR-V,2022.0,1500.0,Automatic,Petrol,6150000.0
Hatchback,Suzuki,Alto,2022.0,660.0,Automatic,Petrol,2850000.0
Hatchback,Suzuki,Alto,2020.0,660.0,Manual,Petrol,2325000.0
Sedan,Toyota,Corolla,2006.0,2000.0,Manual,Diesel,2325000.0
Hatchback,Suzuki,Cultus,2015.0,1000.0,Manual,Petrol,1500000.0
Crossover,Honda,Vezel,2017.0,1500.0,Automatic,Petrol,6650000.0
Sedan,Honda,Civic,2021.0,1800.0,Automatic,Petrol,6600000.0
Hatchback,Suzuki,Swift,2019.0,1300.0,Manual,Petrol,2700000.0
Hatchback,Suzuki,Wagon,2014.0,1000.0,Manual,Petrol,1700000.0
Sedan,Honda,Civic,2016.0,1800.0,Automatic,Petrol,4590000.0
Hatchback,Suzuki,Celerio,2015.0,1000.0,Manual,Petrol,2300000.0
SUV,Toyota,Land,2016.0,4600.0,Automatic,Petrol,43000000.0
Hatchback,Suzuki,Mehran,2018.0,796.0,Manual,Petrol,1475000.0
Sedan,Toyota,Corolla,2021.0,1600.0,Automatic,Petrol,6150000.0
Sedan,Toyota,Corolla,2011.0,1800.0,Automatic,Petrol,2690000.0
Hatchback,Suzuki,Cultus,2007.0,1000.0,Manual,Petrol,1250000.0
Sedan,Toyota,Corolla,2022.0,1799.0,Automatic,Petrol,7500000.0
Hatchback,Daihatsu,Cuore,2011.0,800.0,Manual,Petrol,1050000.0
Sedan,Hyundai,Sonata,2021.0,2497.0,Automatic,Petrol,11200000.0
Hatchback,Suzuki,Alto,2012.0,660.0,Automatic,Petrol,1950000.0
SUV,Proton,X70,2021.0,1500.0,Automatic,Petrol,8500000.0
SUV,Hyundai,Tucson,2020.0,1999.0,Automatic,Petrol,7700000.0
Sedan,Hyundai,Elantra,2021.0,1999.0,Automatic,Petrol,6250000.0
Hatchback,Suzuki,Alto,2007.0,1000.0,Manual,Petrol,750000.0
SUV,KIA,Sportage,2022.0,1999.0,Automatic,Petrol,8300000.0
Hatchback,Suzuki,Cultus,2005.0,1000.0,Manual,Petrol,780000.0
